Title,source,source link,link,link date
Roles and Responsibilities Associated With The Chemical and Biological Defense Program (CBDP),Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/516005E.PDF?ver=2019-07-18-145422-583,2021-01-29 14:32
"Defense Language, Regional Expertise, and Culture (LREC) Program",Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/516041Ep.pdf?ver=2020-08-25-152344-143,2021-01-29 14:32
Recruiting Facilities,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/516058p.pdf?ver=2020-03-06-100708-223,2021-01-29 14:32
Delegation of Authority Under Executive Order 11390,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/516059p.pdf,2021-01-29 14:32
Single Manager Responsibility for Military Explosive Ordnance Disposal Technology and Training (EODT&T),Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/516062p.pdf?ver=2019-02-05-093613-210,2021-01-29 14:32
Legal Information Technology,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/516064p.pdf,2021-01-29 14:32
Single Manager for Conventional Ammunition (SMCA),Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/516065p.pdf?ver=2019-02-25-133724-267,2021-01-29 14:32
Acquisition of Information Concerning Persons and Organizations Not Affiliated With The Department of Defense,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/520027p.pdf,2021-01-29 14:32
DoD Military Working Dog (MWD) Program,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/520031e.pdf?ver=sJ2m2YNy2f0aUf6fnZymvg%3d%3d,2021-01-29 14:32
(U) Management and Execution of Defense Human Intelligence (HUMINT),Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/S520037p_placeholder.pdf?ver=zAYFya1En4kOxu43xalP5g%3d%3d,2021-01-29 14:32
DoD Regional Centers for Security Studies,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/520041E.pdf,2021-01-29 14:32
Management of The Defense Security Enterprise,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/520043e.pdf?ver=2020-07-14-152741-107,2021-01-29 14:32
Anti-Tamper (AT),Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/520047E.PDF?ver=dn6WWtr6ADd_PmzB4dM9hw%3d%3d,2021-01-29 14:32
DoD Operations Security (OPSEC) Program,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/520502e.pdf?ver=2020-08-20-150856-547,2021-01-29 14:32
Special Access Program (SAP) Policy,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/520507p.pdf?ver=2020-02-04-142942-827,2021-01-29 14:32
Military Intelligence Program (MIP),Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/520512p.PDF?ver=0LHobl9WuHgX_1BDsdQ5Nw%3d%3d,2021-01-29 14:32
DoD Counter Threat Finance (CTF) Policy,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/520514p.pdf?ver=2019-02-05-084012-033,2021-01-29 14:32
DoD Forensic Enterprise (DFE),Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/520515e.pdf?ver=2019-04-11-094414-557,2021-01-29 14:32
The DoD Insider Threat Program,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/520516p.pdf?ver=2019-04-03-141607-017,2021-01-29 14:32
(U) DoD Cover and Cover Support Activities,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/S520561_placeholder.pdf?ver=VIXGcrt3i3srpztmZGiBxA%3d%3d,2021-01-29 14:32
DoD Operations At U.S. Embassies,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/520575p.pdf?ver=2019-02-13-092230-440,2021-01-29 14:32
Defense Institution Building (DIB),Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/520582p.pdf?ver=2019-02-04-144847-587,2021-01-29 14:32
Provision of DoD Sensitive Support To DoD Components and Other Departments and Agencies of The U.S. Government (U),Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/S521036_placeholder.pdf?ver=lniXPtW383x122zpIndVZg%3d%3d,2021-01-29 14:32
Security Policy for Protecting Nuclear Weapons,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://directives.whs.mil/issuances/521041_UCNI_CAC.pdf,2021-01-29 14:32
Credibility Assessment (CA) Program,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/521048p.PDF?ver=h6f2iPfDChZ0m31mrtbr_A%3d%3d,2021-01-29 14:32
Management of Serious Security Incidents Involving Classified Information,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/521050p.pdf?ver=2020-09-18-151610-770,2021-01-29 14:32
Department of Defense Presidential Support Program,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/521055p.pdf,2021-01-29 14:32
Arming and the Use of Force,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/521056p.PDF?ver=PIvIb3eht0obgolnD0UCEw%3d%3d,2021-01-29 14:32
"(U) U.S. Nuclear Weapons Command and Control, Safety, and Security",Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/S521081_placeholder.pdf?ver=2019-01-09-075442-000,2021-01-29 14:32
(U) DoD Foreign Personnel Coordination Program (FPCP),Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/S521093_placeholder.pdf?ver=2019-03-19-102735-993,2021-01-29 14:32
Defense Industrial Personnel Security Clearance Review Program,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/522006p.pdf?ver=2019-04-03-105534-323,2021-01-29 14:32
Disclosure of Classified Military Information To Foreign Governments and International Organizations,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/523011p.pdf,2021-01-29 14:32
Visits and Assignments of Foreign Nationals,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/523020p.pdf,2021-01-29 14:32
Withholding of Unclassified Technical Data From Public Disclosure,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/523025p.pdf?ver=2019-02-25-133644-407,2021-01-29 14:32
(U) Policy for Low Observable (LO) and Counter Low Observable (CLO) Programs - THORN BAY,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/S-5230.28.pdf?ver=2019-02-22-130004-913,2021-01-29 14:32
DoD Intelligence Activities,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/524001p.pdf?ver=fxqlFkwck10TyE3oZFWzZw%3d%3d,2021-01-29 14:32
Counterintelligence (CI),Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/524002p.pdf?ver=2018-05-16-080304-833,2021-01-29 14:32
Counterintelligence Awareness and Reporting (CIAR),Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/524006e.pdf?ver=2020-08-31-154340-217,2021-01-29 14:32
Management of Intelligence Mission Data (IMD) in DoD Acquisition,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/525001p.pdf?ver=2019-07-08-094552-877,2021-01-29 14:32
DoD Freedom of Information Act (FOIA) Program,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/540007p.pdf,2021-01-29 14:32
Release of Official Information In Litigation and Testimony By DoD Personnel As Witnesses,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/540502p.pdf,2021-01-29 14:32
Economic Adjustment Assistance to Defense-Impacted Communities,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/541012p.pdf?ver=2018-11-19-102510-393,2021-01-29 14:32
Public Affairs Community Relations Policy,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/541018p.pdf,2021-01-29 14:32
"Preparing, Processing, and Coordinating Legislation, Executive Orders, Proclamations, Views Letters, and Testimony",Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/550001p.pdf,2021-01-29 14:32
Standards of Conduct,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/550007p.pdf,2021-01-29 14:32
Nondiscrimination in Federally Assisted Programs,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/550011p.pdf?ver=2019-01-29-115916-710,2021-01-29 14:32
Cooperation With The United States Office of Special Counsel (OSC),Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/550019p.pdf,2021-01-29 14:32
Implementation of the Program Fraud Civil Remedies Act,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/550505p.pdf,2021-01-29 14:32
Investigations of Allegations Against Senior DoD Officials,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/550506p.pdf,2021-01-29 14:32
DoD Executive Agent (EA) for The DoD Cyber Crime Center (DC3),Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/550513Ep.pdf?ver=2019-06-06-103505-737,2021-01-29 14:32
"Settlement of Claims Under Sections 2733, 2734, 2734a and 2734b of Title 10, United States Code",Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/551503p.pdf,2021-01-29 14:32
Processing Claims Arising Out of Operations of Nonappropriated Fund Activities,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/551506p.pdf,2021-01-29 14:32
Settlement of Tort Claims,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/551509p.pdf,2021-01-29 14:32
"Settlement and Payment of Claims Under 31 U.S.C. 3701 and 3721, ""The Military Personnel and Civilian Employees' Claims Act of 1964""",Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/551510p.pdf,2021-01-29 14:32
Enforcement of State Traffic Laws on DoD Installations,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/552504p.pdf?ver=VRAvHooz0xFe6jN-hH4ENA%3d%3d,2021-01-29 14:32
"Protection of Buildings, Grounds, Property, and Persons and Implementation of Section 2672 of Title 10, United States Code",Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/552521p.pdf?ver=2020-07-27-110128-707,2021-01-29 14:32
DoD Patent Security Review Process,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/553502p.pdf?ver=2019-02-25-104501-660,2021-01-29 14:32
DoD Domestic Technology Transfer (T2) Program,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/553503p.pdf?ver=2018-10-23-134957-790,2021-01-29 14:32
Copyrighted Sound and Video Recordings,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/553504p.pdf?ver=2019-04-03-105535-807,2021-01-29 14:32
DoD Branding and Trademark Licensing Program,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/553509p.pdf,2021-01-29 14:32
Defense of Certain Medical Malpractice Claims Against Department of Defense Healthcare Providers,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/600006p.pdf,2021-01-29 14:32
Health Services Support,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/600012Ep.pdf?ver=2019-04-08-104521-020,2021-01-29 14:32
Healthcare for Uniformed Services Members and Beneficiaries,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/601004p.pdf?ver=2018-06-01-075631-800,2021-01-29 14:32
"Medical Research for Prevention, Mitigation, and Treatment of Blast Injuries",Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/602521p.pdf?ver=2018-10-24-112151-983,2021-01-29 14:32
Explosives Safety Management (ESM),Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/605509e.pdf?ver=2019-06-26-101808-953,2021-01-29 14:32
Department of Defense Medicare Eligible Retiree Health Care Fund,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/607001p.pdf,2021-01-29 14:32
Force Health Protection (FHP),Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/620004p.pdf,2021-01-29 14:32
DoD Veterinary Public and Animal Health Services,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/640004Ep.pdf?ver=2019-04-08-104448-270,2021-01-29 14:32
DoD Biosurveillance,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/642002p.pdf?ver=2020-09-17-151634-613,2021-01-29 14:32
DoD Human Immunodeficiency Virus (HIV)/Acquired Immune Deficiency Syndrome (Aids) Prevention Program (DHAPP) To Support Foreign Militaries,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/648502E.pdf?ver=2018-06-01-130040-790,2021-01-29 14:32
Comprehensive Health Surveillance,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/649002Ep.pdf?ver=2019-04-08-104448-613,2021-01-29 14:32
Sexual Assault Prevention and Response (SAPR) Program,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/649501p.pdf?ver=2020-09-11-131250-577,2021-01-29 14:32
"The Planning, Programming, Budgeting, and Execution (PPBE) Process",Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/704514p.pdf?ver=2019-06-06-145814-060,2021-01-29 14:32
Capability Portfolio Management,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/704520p.pdf?ver=2019-02-25-104302-703,2021-01-29 14:32
"Awards for Cost Savings Resulting from the Disclosure of Fraud, Waste, or Mismanagement",Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/705004p.pdf,2021-01-29 14:32
Military Whistleblower Protection,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/705006p.pdf,2021-01-29 14:32
Department of Defense Readiness Reporting System (DRRS),Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/773065p.pdf?ver=2018-05-31-084047-687,2021-01-29 14:32
Management of The Department of Defense Information Enterprise (DoD IE),Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/800001p.pdf?ver=2019-06-06-110331-810,2021-01-29 14:32
"Use of Commercial Wireless Devices, Services, and Technologies In The Department of Defense (DoD) Global Information Grid (GIG)",Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/810002p.pdf,2021-01-29 14:32
Information Technology Portfolio Management,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/811501p.pdf,2021-01-29 14:32
Cyberspace Workforce Management,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/814001p.PDF?ver=si7QmZONMCW2tStUt4ws3Q%3d%3d,2021-01-29 14:32
Defense Logistics Management Standards (DLMS),Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/819001e.pdf?ver=2019-12-30-135956-043,2021-01-29 14:32
Single Agency Manager (SAM) for Pentagon Information Technology Services (ITS),Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/822001p.pdf,2021-01-29 14:32
Support for Strategic Analysis (SSA),Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/826005p.pdf,2021-01-29 14:32
DoD Executive Agent (DoD EA) for Commercial Software Product Management of Core Enterprise Technology Agreements (CETAs),Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/847001Ep.pdf?ver=2018-09-26-075115-570,2021-01-29 14:32
DoD Biometrics,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/852101E.pdf?ver=2019-04-11-094409-307,2021-01-29 14:32
